sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label,time, current_loop, loop_latency, logic_execution_time, tank_input_valve_status(0), tank_input_valve_mode(1), tank_level_value(2), tank_level_min(3), tank_level_max(4), tank_output_valve_status(5), tank_output_valve_mode(6), tank_output_flow_value(7), , conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12)
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:10.512385,2022-09-16 11:29:10.521146,1663320550.512385,1663320550.521146,871.002048,871.010809,0.008762,8.0,16.0,520.0,928.0,65.0,64.0,65.0,52.0,65.0,58.0,474768.371,847278.938,104.0,96.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0011609963008335,0.000584077835083,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.00058,0.000334,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:29:10.032176,2022-09-16 11:29:10.526400,1663320550.032176,1663320550.5264,870.521839,871.016063,0.494225,10.0,20.0,650.0,1160.0,65.0,64.0,65.0,52.0,65.0,58.0,10521.522,18776.87,130.0,120.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0548063384162055,0.0260117932369834,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.484,0.0,0.0,0.000562,0.025766,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:10.801158,2022-09-16 11:29:11.210219,1663320550.801158,1663320551.210219,871.290821,871.699882,0.409062,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24231.048,18246.625,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0204219937324523,0.0292089326041085,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.205,0.2,0.0,0.0,0.019936,0.029464,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:11.014707,2022-09-16 11:29:11.514594,1663320551.014707,1663320551.514594,871.50437,872.004257,0.499888,10.0,16.0,650.0,952.0,65.0,64.0,65.0,52.0,65.0,59.5,10402.33,15235.413,130.0,120.0,13.0,12.0,13.0,0.0,13.0,7.5,0.0554952356550428,0.0333257993062337,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.487,0.0,0.0,0.000373,0.035962,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:29:11.026499,2022-09-16 11:29:11.526215,1663320551.026499,1663320551.526215,871.516162,872.015878,0.499717,6.0,10.0,390.0,604.0,65.0,64.0,65.0,52.0,65.0,60.4,6243.533,9669.472,78.0,84.0,13.0,12.0,13.0,0.0,13.0,8.4,0.0990548133850097,0.0555240048302544,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.004,0.488,0.0,0.0,0.001161,0.05968,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:11.401282,2022-09-16 11:29:11.811903,1663320551.401282,1663320551.811903,871.890945,872.301566,0.410622,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24138.993,18177.305,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0204899549484252,0.0293119294302804,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.202,0.199,0.0,0.0,0.019009,0.028576,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:11.515014,2022-09-16 11:29:12.014623,1663320551.515014,1663320552.014623,872.004677,872.504286,0.49961,6.0,13.0,390.0,760.0,65.0,64.0,65.0,52.0,65.0,58.462,6244.871,12169.492,78.0,84.0,13.0,12.0,13.0,0.0,13.0,6.462,0.0019154071807861,0.0416340827941894,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.538,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.49,0.0,0.0,0.000956,0.041207,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:29:11.526568,2022-09-16 11:29:11.529270,1663320551.526568,1663320551.52927,872.016231,872.018933,0.002703,4.0,7.0,260.0,400.0,65.0,64.0,65.0,52.0,65.0,57.143,769515.992,1183870.757,52.0,36.0,13.0,12.0,13.0,0.0,13.0,5.143,0.0008649826049804,0.0004324913024902,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.429,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000399,0.000261,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:12.015786,2022-09-16 11:29:12.515364,1663320552.015786,1663320552.515364,872.505449,873.005027,0.499579,11.0,16.0,715.0,952.0,65.0,64.0,65.0,52.0,65.0,59.5,11449.641,15244.836,143.0,120.0,13.0,12.0,13.0,0.0,13.0,7.5,0.0499524116516113,0.0333017985026041,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.483,0.0,0.0,0.00082,0.033463,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:12.001513,2022-09-16 11:29:12.414271,1663320552.001513,1663320552.414271,872.491176,872.903934,0.412759,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24014.007,18083.186,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0206140518188476,0.0294302191053118,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.196,0.199,0.0,0.0,0.02153,0.029364,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:12.516310,2022-09-16 11:29:12.564844,1663320552.51631,1663320552.564844,873.005973,873.054507,0.048535,5.0,8.0,325.0,476.0,65.0,64.0,65.0,52.0,65.0,59.5,53569.681,78458.979,65.0,60.0,13.0,12.0,13.0,0.0,13.0,7.5,0.0015915036201477,0.0069334166390555,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.041,0.0,0.0,0.000423,0.006665,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:29:12.030801,2022-09-16 11:29:12.529236,1663320552.030801,1663320552.529236,872.520464,873.018899,0.498436,10.0,20.0,650.0,1160.0,65.0,64.0,65.0,52.0,65.0,58.0,10432.633,18618.237,130.0,120.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0552251074049207,0.0262334221287777,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.489,0.0,0.0,0.000615,0.025954,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:12.601482,2022-09-16 11:29:13.014928,1663320552.601482,1663320553.014928,873.091145,873.504591,0.413447,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,22967.867,18053.092,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0217267965015612,0.029521073613848,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.198,0.2,0.0,0.0,0.024442,0.029189,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:29:13.028701,2022-09-16 11:29:13.524798,1663320553.028701,1663320553.524798,873.518364,874.014461,0.496098,10.0,16.0,650.0,952.0,65.0,64.0,65.0,52.0,65.0,59.5,10481.803,15351.81,130.0,120.0,13.0,12.0,13.0,0.0,13.0,7.5,0.0549986627366807,0.0330152670542399,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.488,0.0,0.0,0.000498,0.032758,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:13.201459,2022-09-16 11:29:13.606822,1663320553.201459,1663320553.606822,873.691122,874.096485,0.405364,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,23425.854,18413.077,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0213010060159783,0.0289375782012939,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.203,0.2,0.0,0.0,0.023465,0.029272,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:13.020167,2022-09-16 11:29:13.519812,1663320553.020167,1663320553.519812,873.50983,874.009475,0.499646,16.0,32.0,1040.0,1856.0,65.0,64.0,65.0,52.0,65.0,58.0,16651.79,29717.04,208.0,192.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0332528591156005,0.0161175804753457,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.484,0.0,0.0,0.000436,0.015914,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:13.800778,2022-09-16 11:29:14.252913,1663320553.800778,1663320554.252913,874.290441,874.742576,0.452136,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,21002.526,16508.304,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0237762049624794,0.0291417155947004,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.202,0.2,0.0,0.0,0.023641,0.02962,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:14.017636,2022-09-16 11:29:14.517064,1663320554.017636,1663320554.517064,874.507299,875.006727,0.499429,12.0,23.0,780.0,1352.0,65.0,64.0,65.0,52.0,65.0,58.783,12494.268,21656.731,156.0,156.0,13.0,12.0,13.0,0.0,13.0,6.783,0.0452090826901522,0.0227012742649425,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.565,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.485,0.0,0.0,0.000629,0.02436,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:29:13.568908,2022-09-16 11:29:14.030845,1663320553.568908,1663320554.030845,874.058571,874.520508,0.461938,5.0,11.0,325.0,632.0,65.0,64.0,65.0,52.0,65.0,57.455,5628.462,10945.193,65.0,60.0,13.0,12.0,13.0,0.0,13.0,5.455,0.0011482238769531,0.0461936950683593,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000451,0.000358,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:14.401569,2022-09-16 11:29:14.811884,1663320554.401569,1663320554.811884,874.891232,875.301547,0.410316,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24156.989,18190.856,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0204821467399597,0.0292879343032836,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.202,0.199,0.0,0.0,0.019978,0.029663,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:14.517795,2022-09-16 11:29:14.520461,1663320554.517795,1663320554.520461,875.007458,875.010124,0.002667,4.0,7.0,260.0,400.0,65.0,64.0,65.0,52.0,65.0,57.143,779903.521,1199851.57,52.0,36.0,13.0,12.0,13.0,0.0,13.0,5.143,0.0008659362792968,0.0004336833953857,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.429,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000394,0.000238,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:29:14.524144,2022-09-16 11:29:14.528710,1663320554.524144,1663320554.52871,875.013807,875.018373,0.004567,5.0,10.0,325.0,580.0,65.0,64.0,65.0,52.0,65.0,58.0,569307.219,1015994.422,65.0,60.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0009095072746276,0.0005073282453748,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000487,0.000282,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:15.004296,2022-09-16 11:29:15.413006,1663320555.004296,1663320555.413006,875.493959,875.902669,0.408711,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,23234.021,18262.293,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0215110527841668,0.0291401488440377,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.192,0.199,0.0,0.0,0.023277,0.029577,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:15.018748,2022-09-16 11:29:15.518008,1663320555.018748,1663320555.518008,875.508411,876.007671,0.499261,16.0,30.0,1040.0,1752.0,65.0,64.0,65.0,52.0,65.0,58.4,16664.632,28073.496,208.0,192.0,13.0,12.0,13.0,0.0,13.0,6.4,0.0332317352294921,0.0172158603010506,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.48,0.0,0.0,0.000737,0.018328,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:29:15.031593,2022-09-16 11:29:15.521718,1663320555.031593,1663320555.521718,875.521256,876.011381,0.490126,10.0,20.0,650.0,1160.0,65.0,64.0,65.0,52.0,65.0,58.0,10609.518,18933.909,130.0,120.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0543792247772216,0.025796049519589,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.483,0.0,0.0,0.000382,0.025618,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:15.601643,2022-09-16 11:29:16.008097,1663320555.601643,1663320556.008097,876.091306,876.49776,0.406455,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24386.473,18363.663,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0202782988548278,0.0290272065571376,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.205,0.205,0.0,0.0,0.019329,0.029062,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:16.005994,2022-09-16 11:29:16.007891,1663320556.005994,1663320556.007891,876.495657,876.497554,0.001898,8.0,16.0,520.0,928.0,65.0,64.0,65.0,52.0,65.0,58.0,2191944.565,3911777.993,104.0,96.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0001728534698486,0.0001264572143554,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.0,0.0,0.0,0.000152,5.1e-05,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:29:16.007966,2022-09-16 11:29:16.008630,1663320556.007966,1663320556.00863,876.497629,876.498293,0.000665,5.0,10.0,325.0,580.0,65.0,64.0,65.0,52.0,65.0,58.0,3909799.466,6977488.278,65.0,60.0,13.0,12.0,13.0,0.0,13.0,6.0,0.000129759311676,7.377730475531684e-05,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,3.4e-05,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:16.200371,2022-09-16 11:29:16.605234,1663320556.200371,1663320556.605234,876.690034,877.094897,0.404864,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24482.303,18435.826,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0202191472053527,0.0288887194224766,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.195,0.2,0.0,0.0,0.019829,0.028911,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:16.511446,2022-09-16 11:29:16.517859,1663320556.511446,1663320556.517859,877.001109,877.007522,0.006414,8.0,16.0,520.0,928.0,65.0,64.0,65.0,52.0,65.0,58.0,648582.954,1157471.117,104.0,96.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0008471352713448,0.0004275321960449,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000343,0.000278,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:29:16.518200,2022-09-16 11:29:16.521290,1663320556.5182,1663320556.52129,877.007863,877.010953,0.003091,5.0,10.0,325.0,580.0,65.0,64.0,65.0,52.0,65.0,58.0,841112.763,1501062.777,65.0,60.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0006547570228576,0.0003433492448594,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000296,0.000199,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:16.801310,2022-09-16 11:29:17.221528,1663320556.80131,1663320557.221528,877.290973,877.711191,0.420219,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,22597.741,17762.167,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0220546345961721,0.0299814939498901,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.203,0.202,0.0,0.0,0.023991,0.029442,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:29:17.400623,2022-09-16 11:29:17.801870,1663320557.400623,1663320557.80187,877.890286,878.291533,0.401248,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24702.925,18601.961,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0200415015220642,0.0286542858396257,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.196,0.2,0.0,0.0,0.019291,0.028624,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:17.017822,2022-09-16 11:29:17.507802,1663320557.017822,1663320557.507802,877.507485,877.997465,0.489981,16.0,32.0,1040.0,1856.0,65.0,64.0,65.0,52.0,65.0,58.0,16980.251,30303.217,208.0,192.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0326328595479329,0.0158058058830999,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.479,0.0,0.0,0.000328,0.015664,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:29:17.030636,2022-09-16 11:29:17.509225,1663320557.030636,1663320557.509225,877.520299,877.998888,0.47859,10.0,20.0,650.0,1160.0,65.0,64.0,65.0,52.0,65.0,58.0,10865.254,19390.3,130.0,120.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0529928737216525,0.0251888852370412,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.468,0.0,0.0,0.000631,0.024899,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:29:18.013597,2022-09-16 11:29:18.513382,1663320558.013597,1663320558.513382,878.50326,879.003045,0.499786,9.0,18.0,585.0,1044.0,65.0,64.0,65.0,52.0,65.0,58.0,9364.009,16711.154,117.0,108.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0623497366905212,0.0293991144965676,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.003,0.489,0.0,0.0,0.000773,0.029024,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
